id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,level,dormitory_type,condition_type,data_age,road,house_number,neighbourhood,address,%_above_median,price+renovation,renovation_cost,price_sales
2558660270,2014-12-08,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,47.7209,-122168.0,nivel_1,apart_or_house,regular,old_house, 129th Place Northeast,13415,Kirkland,"13415, 129th Place Northeast, Kirkland, King County, Washington, 98034, United States",0.0,414400.00000000006,44400.00000000006,476560.00000000006
2009000370,2015-02-19,269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,47408.0,-122327.0,nivel_0,apart_or_house,good,old_house, Des Moines Creek,21619,Normandy Park,"21619, Des Moines Creek Trail, Des Moines Creek, Normandy Park, King County, Washington, 98198, United States",0.0,269950.0,0.0,323940.0
1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,47.7458,-122331.0,nivel_1,apart_or_house,good,old_house, North 161st Street,2362,Meridian Park,"2362, North 161st Street, Meridian Park, Parkwood, Shoreline, King County, Washington, 98133, United States",0.0,371500.0,0.0,445800.0
4330600435,2015-03-16,284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,47.4776,-122337.0,nivel_0,apart_or_house,regular,old_house, 2nd Avenue Southwest,14003,Burien,"14003, 2nd Avenue Southwest, Burien, King County, Washington, 98166, United States",0.0,318080.00000000006,34080.00000000006,365792.00000000006
9542800700,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,47.3026,-122374.0,nivel_0,apart_or_house,regular,old_house, 33rd Place Southwest,33406,Federal Way,"33406, 33rd Place Southwest, Federal Way, King County, Washington, 98023, United States",0.0,304640.0,32640.0,350336.0
1999700045,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,47.7658,-122339.0,nivel_0,apart_or_house,regular,old_house, Densmore Avenue North,18840,Echo Lake,"18840, Densmore Avenue North, Echo Lake, Shoreline, King County, Washington, 98133, United States",0.0,350560.00000000006,37560.00000000006,403144.00000000006
7234600798,2015-02-10,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,47.6106,-122.31,nivel_1,apart_or_house,regular,old_house, 17th Avenue,904,Central District,"904, 17th Avenue, Central District, Seattle, King County, Washington, 98122, United States",0.0,476000.00000000006,51000.00000000006,547400.0
3881900445,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,47.5868,-122308.0,nivel_1,house,regular,old_house, 19th Avenue South,1806,Beacon Hill,"1806, 19th Avenue South, Beacon Hill, Seattle, King County, Washington, 98144, United States",0.0,447944.00000000006,47994.00000000006,515135.60000000003
2254502445,2014-05-30,385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,47.6101,-122307.0,nivel_1,apart_or_house,regular,old_house, East Marion Street,1915,Central District,"1915, East Marion Street, Central District, Seattle, King County, Washington, 98122, United States",0.0,431200.00000000006,46200.00000000006,495880.0
5437810320,2014-11-17,269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,47.1976,-121999.0,nivel_0,apart_or_house,regular,old_house, Harmony Lane,811,Enumclaw,"811, Harmony Lane, Enumclaw, King County, Washington, 98022, United States",0.0,302344.0,32394.0,347695.6
9158100075,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,47.7224,-122358.0,nivel_1,apart_or_house,regular,old_house, 1st Avenue Northwest,12732,Broadview,"12732, 1st Avenue Northwest, Broadview, Seattle, King County, Washington, 98177, United States",0.0,369600.00000000006,39600.00000000006,425040.00000000006
3830630310,2014-07-25,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,47.3505,-122179.0,nivel_0,apart_or_house,regular,old_house, Southeast 280th Court,12128,Washington,"12128, Southeast 280th Court, Kent, King County, Washington, 98030, United States",0.0,291200.0,31200.0,334880.0
6661200320,2014-07-23,163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,47.3848,-122039.0,nivel_0,apart_or_house,regular,old_house, Southeast 242nd Street,22730,Parkhaven Place,"22730, Southeast 242nd Street, Parkhaven Place, Wilderness Village, Maple Valley, King County, Washington, 98038, United States",0.0,183120.00000000003,19620.00000000003,210588.00000000003
8731951370,2015-04-15,269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,47.3099,-122379.0,nivel_0,house,regular,old_house, 36th Avenue Southwest,32621,Federal Way,"32621, 36th Avenue Southwest, Federal Way, King County, Washington, 98023, United States",0.0,301280.0,32280.0,346472.0
9477200200,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,47726.0,-122191.0,nivel_0,apart_or_house,regular,old_house, 113th Avenue Northeast,14004,Oskams Corner,"14004, 113th Avenue Northeast, Oskams Corner, Kirkland, King County, Washington, 98034, United States",0.0,341600.00000000006,36600.00000000006,392840.00000000006
1432600560,2014-11-05,166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,47.4616,-122184.0,nivel_0,apart_or_house,regular,old_house, 118th Avenue Southeast,15859,Renton,"15859, 118th Avenue Southeast, Renton, King County, Washington, 98058, United States",0.0,186984.00000000003,20034.00000000003,215031.6
3663500060,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,47.7606,-122336.0,nivel_1,apart_or_house,regular,old_house, Burke Avenue North,18008,Meridian Park,"18008, Burke Avenue North, Meridian Park, Shoreline, King County, Washington, 98133, United States",0.0,448000.00000000006,48000.00000000006,515200.0
3996900125,2014-12-01,230000.0,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,47.7481,-122.3,nivel_0,apart_or_house,regular,old_house, 27th Avenue Northeast,16400,Briarcrest,"16400, 27th Avenue Northeast, Briarcrest, Shoreline, King County, Washington, 98155, United States",0.0,257600.00000000003,27600.00000000003,296240.0
7796450200,2014-05-15,256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,47.2779,-122347.0,nivel_0,apart_or_house,regular,old_house, Southwest 361st Street,833,Federal Way,"833, Southwest 361st Street, Federal Way, King County, Washington, 98023, United States",0.0,287708.96,30825.96000000002,330865.304
7549802535,2014-11-11,423000.0,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,47.5511,-122312.0,nivel_1,house,good,old_house, 16th Avenue South,5802,Van Asselt,"5802, 16th Avenue South, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States",0.0,423000.0,0.0,507600.0
2824079053,2015-01-13,440000.0,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,47.5385,-121911.0,nivel_1,apart_or_house,regular,old_house, Preston Fall City,98050,King County,"Upper Pond, Preston Fall City Road Southeast, Preston, King County, Washington, 98050, United States",0.0,492800.00000000006,52800.00000000006,566720.0
1222069094,2014-10-14,385000.0,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,47.4058,-121994.0,nivel_1,apart_or_house,regular,old_house, 260th Avenue Southeast,21820,Maple Valley,"21820, 260th Avenue Southeast, Maple Valley, King County, Washington, 98038, United States",0.0,431200.00000000006,46200.00000000006,495880.0
3542300060,2015-03-11,210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,47.5093,-122184.0,nivel_0,apart_or_house,regular,old_house, Northeast 20th Street,2625,Kennydale,"2625, Northeast 20th Street, Kennydale, Renton, King County, Washington, 98056, United States",0.0,235200.00000000003,25200.00000000003,270480.0
2222059065,2014-11-12,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,47.3777,-122165.0,nivel_0,apart_or_house,regular,old_house, 132nd Avenue Southeast,25002,Kensington Heights,"25002, 132nd Avenue Southeast, Kensington Heights, Kent, King County, Washington, 98042, United States",0.0,332640.00000000006,35640.00000000006,382536.00000000006
100600550,2014-08-04,226500.0,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,47.3025,-122.37,nivel_0,apart_or_house,regular,old_house, 28th Place Southwest,33400,Twin Lakes,"33400, 28th Place Southwest, Twin Lakes, Federal Way, King County, Washington, 98023, United States",0.0,253680.00000000003,27180.00000000003,291732.0
3211100860,2015-03-03,274250.0,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,47.4787,-122158.0,nivel_0,apart_or_house,regular,old_house, Southeast 4th Place,4519,Heather Downs,"4519, Southeast 4th Place, Heather Downs, Renton, King County, Washington, 98059, United States",0.0,307160.00000000006,32910.00000000006,353234.00000000006
7465900060,2015-02-05,425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,47.5733,-122381.0,nivel_1,apart_or_house,regular,old_house, Southwest Hinds Street,3816,West Seattle,"3816, Southwest Hinds Street, West Seattle, Seattle, King County, Washington, 98126, United States",0.0,476000.00000000006,51000.00000000006,547400.0
1222000055,2014-11-23,180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,47.4604,-122339.0,nivel_0,apart_or_house,regular,old_house, 4th Avenue Southwest,15836,Five Corners,"15836, 4th Avenue Southwest, Five Corners, Burien, King County, Washington, 98166, United States",0.0,201880.00000000003,21630.00000000003,232162.00000000003
2310030510,2015-04-22,320000.0,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,47354.0,-122047.0,nivel_0,house,regular,old_house, 221st Avenue Southeast,27611,Elk Run,"27611, 221st Avenue Southeast, Elk Run, Cherokee Bay Park, Maple Valley, King County, Washington, 98038, United States",0.0,358400.00000000006,38400.00000000006,412160.00000000006
257000138,2015-01-15,280000.0,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,47.4889,-122299.0,nivel_0,apart_or_house,regular,old_house, South 128th Street,2616,Boulevard Park,"2616, South 128th Street, Boulevard Park, Burien, King County, Washington, 98168, United States",0.0,313600.00000000006,33600.00000000006,360640.00000000006
1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,47.5133,-122379.0,nivel_1,apart_or_house,regular,old_house, 37th Avenue Southwest,10010,Arroyo Heights,"10010, 37th Avenue Southwest, Arroyo Heights, Arbor Heights, Seattle, King County, Washington, 98146, United States",0.0,499338.56000000006,53500.560000000056,574239.344
7138000260,2014-06-05,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,47398.0,-122299.0,nivel_0,apart_or_house,regular,old_house, South 227th Place,2640,Pacific Ridge,"2640, South 227th Place, Pacific Ridge, Des Moines, King County, Washington, 98198, United States",0.0,313544.00000000006,33594.00000000006,360575.60000000003
1922059282,2014-09-18,325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,47.3758,-122217.0,nivel_1,apart_or_house,regular,old_house, East Chicago Street,1322,Washington,"1322, East Chicago Street, Kent, King County, Washington, 98030, United States",0.0,364000.00000000006,39000.00000000006,418600.00000000006
705700390,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,47.3828,-122023.0,nivel_1,apart_or_house,regular,old_house, Southeast 245th Street,23844,Belmont Woods,"23844, Southeast 245th Street, Belmont Woods, Maple Valley, King County, Washington, 98038, United States",0.0,367360.00000000006,39360.00000000006,422464.00000000006
7454001200,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,47.5123,-122373.0,nivel_1,apart_or_house,good,old_house, 32nd Place Southwest,10111,Arroyo Heights,"10111, 32nd Place Southwest, Arroyo Heights, Arbor Heights, Seattle, King County, Washington, 98146, United States",0.0,390000.0,0.0,468000.0
7972000200,2014-05-29,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,47.2922,-122371.0,nivel_0,house,regular,old_house, 30th Avenue Southwest,34434,Federal Way,"34434, 30th Avenue Southwest, Federal Way, King County, Washington, 98023, United States",0.0,296744.0,31794.0,341255.6
722059070,2015-01-15,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,47.4075,-122214.0,nivel_0,apart_or_house,regular,old_house, 94th Place South,21648,Washington,"21648, 94th Place South, Kent, King County, Washington, 98031, United States",0.0,263200.0,28200.0,302680.0
9264902050,2014-11-21,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,47.3103,-122339.0,nivel_0,house,regular,old_house, Southwest 325th Place,229,Campus Landing Apartments,"229, Southwest 325th Place, Campus Landing Apartments, Federal Way, King County, Washington, 98023, United States",0.0,352800.00000000006,37800.00000000006,405720.00000000006
943100260,2014-11-20,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,47.5687,-121899.0,nivel_0,apart_or_house,regular,old_house, Southeast 42nd Street,33097,Fall City,"33097, Southeast 42nd Street, Fall City, King County, Washington, 98024, United States",0.0,238560.00000000003,25560.00000000003,274344.0
4058000060,2015-04-09,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,47.3459,-121.95,nivel_1,apart_or_house,good,old_house, 296th Avenue Southeast,28425,King County,"28425, 296th Avenue Southeast, King County, Washington, 98051, United States",0.0,416000.0,0.0,499200.0
7228500560,2015-03-20,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,47.6136,-122303.0,nivel_1,house,regular,old_house, 23rd Avenue,1419,Madison Valley,"1419, 23rd Avenue, Madison Valley, Seattle, King County, Washington, 98122, United States",0.0,459200.00000000006,49200.00000000006,528080.0
3584000310,2014-12-08,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,47.3173,-122319.0,nivel_0,apart_or_house,regular,old_house, South 317th Street,1035,Federal Way,"1035, South 317th Street, Federal Way, King County, Washington, 98003, United States",0.0,252000.00000000003,27000.00000000003,289800.0
8150100045,2014-10-01,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,47.5308,-122376.0,nivel_0,apart_or_house,regular,old_house, 35th Avenue Southwest,7936,High Point,"7936, 35th Avenue Southwest, High Point, Westwood, Seattle, King County, Washington, 98126, United States",0.0,235200.00000000003,25200.00000000003,270480.0
6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,47.3221,-122216.0,nivel_0,apart_or_house,regular,old_house, 16th Street Northeast,1032,Rivers Bend,"1032, 16th Street Northeast, Rivers Bend, Auburn, King County, Washington, 98002, United States",0.0,252000.00000000003,27000.00000000003,289800.0
8029510030,2015-02-12,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,47.3076,-122395.0,nivel_1,apart_or_house,regular,old_house, 49th Avenue Southwest,32830,Twin Lakes,"32830, 49th Avenue Southwest, Twin Lakes, Federal Way, King County, Washington, 98023, United States",0.0,406560.00000000006,43560.00000000006,467544.00000000006
7899800890,2015-02-26,181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,47.5218,-122357.0,nivel_0,apart_or_house,regular,old_house, 17th Avenue Southwest,9033,Highland Park,"9033, 17th Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States",0.0,202720.00000000003,21720.00000000003,233128.00000000003
3021059276,2015-03-14,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,47.2785,-122213.0,nivel_0,house,regular,old_house, M Place Southeast,3307,Forrest Villa,"3307, M Place Southeast, Forrest Villa, Auburn, King County, Washington, 98002, United States",0.0,280000.0,30000.0,322000.0
3832710960,2014-09-23,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,47.3656,-122278.0,nivel_0,apart_or_house,regular,old_house, South 263rd Street,4424,Washington,"4424, South 263rd Street, Kent, King County, Washington, 98032, United States",0.0,291200.0,31200.0,334880.0
1422300030,2015-04-01,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,47.4616,-121711.0,nivel_1,apart_or_house,regular,old_house, Place Southeast,472,Washington,"472nd Place Southeast, King County, Washington, 98045, United States",0.0,464800.00000000006,49800.00000000006,534520.0
1105000588,2015-04-21,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,47.5405,-122.27,nivel_1,apart_or_house,regular,old_house, 51st Avenue South,6903,Brighton,"6903, 51st Avenue South, Brighton, Seattle, King County, Washington, 98118, United States",0.0,391440.00000000006,41940.00000000006,450156.00000000006
3830630060,2014-09-29,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,47.3507,-122178.0,nivel_0,apart_or_house,regular,old_house, 122nd Place Southeast,28015,Washington,"28015, 122nd Place Southeast, Kent, King County, Washington, 98030, United States",0.0,274400.0,29400.0,315560.0
7972601890,2014-10-20,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,47.5278,-122345.0,nivel_1,house,regular,old_house, 8th Avenue Southwest,8414,Highland Park,"8414, 8th Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States",0.0,431200.00000000006,46200.00000000006,495880.0
5127001620,2015-02-11,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,47.4756,-122147.0,nivel_0,apart_or_house,regular,old_house, Southeast 142nd Street,14506,Maplewood Heights,"14506, Southeast 142nd Street, Maplewood Heights, Renton, King County, Washington, 98059, United States",0.0,352800.00000000006,37800.00000000006,405720.00000000006
9407100800,2014-11-24,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,47.4437,-121772.0,nivel_0,apart_or_house,regular,old_house, 426th Avenue Southeast,17394,Wilderness Rim,"17394, 426th Avenue Southeast, Wilderness Rim, King County, Washington, 98045, United States",0.0,285600.0,30600.0,328440.0
8644000060,2014-10-24,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,47.4207,-122.29,nivel_0,apart_or_house,regular,old_house, South 203rd Street,3410,SeaTac,"3410, South 203rd Street, SeaTac, King County, Washington, 98198, United States",0.0,265440.0,28440.0,305256.0
1400300055,2015-04-28,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,47.5964,-122299.0,nivel_1,apart_or_house,regular,old_house, 26th Avenue South,711,Leschi,"711, 26th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States",0.0,476000.00000000006,51000.00000000006,547400.0
2123039032,2014-10-27,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,47.4683,-122438.0,nivel_1,studio,good,old_house, Southwest Hawthorne Lane,8232,Dilworth,"8232, Southwest Hawthorne Lane, Dilworth, Vashon, King County, Washington, 98070, United States",0.0,369900.0,0.0,443880.0
8078560140,2014-05-19,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,47.4045,-122171.0,nivel_0,house,regular,old_house, 127th Court Southeast,22020,Hillshire Terrace,"22020, 127th Court Southeast, Hillshire Terrace, Kent, King County, Washington, 98031, United States",0.0,324800.00000000006,34800.00000000006,373520.00000000006
